"order_id","order_date","order_year","order_month","order_day","order_quarter","order_week","order_day_week","ship_date","ship_mode","customer_id","customer_name","segment_name","product_id","product_name","category_name","subcat_name","postal_code","country_name","state_name","city_name","region_name","manager_name","sales","quantity","discount","profit","status_order"
CA-2019-156958,2019-12-05,2019,12,5,4,49,4,2019-12-06,First Class,PB-18805,Patrick Bzostek,Home Office,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,98115,United States,Washington,Seattle,West,Anna Andreadi,199.9000,5,0.00,39.9800000000000000,Yes
CA-2019-156958,2019-12-05,2019,12,5,4,49,4,2019-12-06,First Class,PB-18805,Patrick Bzostek,Home Office,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,98115,United States,Washington,Seattle,West,Anna Andreadi,31.1760,3,0.20,-7.0146000000000000,Yes
CA-2019-156958,2019-12-05,2019,12,5,4,49,4,2019-12-06,First Class,PB-18805,Patrick Bzostek,Home Office,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,98115,United States,Washington,Seattle,West,Anna Andreadi,172.7520,6,0.20,60.4632000000000000,Yes
CA-2019-156958,2019-12-05,2019,12,5,4,49,4,2019-12-06,First Class,PB-18805,Patrick Bzostek,Home Office,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,98115,United States,Washington,Seattle,West,Anna Andreadi,9.2960,2,0.20,3.0212000000000000,Yes
CA-2018-158834,2018-03-13,2018,3,13,1,11,2,2018-03-16,First Class,TW-21025,Tamara Willingham,Home Office,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,85254,United States,Arizona,Scottsdale,West,Anna Andreadi,203.1840,2,0.20,15.2388000000000000,No
CA-2019-121314,2019-09-23,2019,9,23,3,39,1,2019-09-26,First Class,BE-11410,Bobby Elias,Consumer,OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,33178,United States,Florida,Miami,South,Cassandra Brandow,251.6400,3,0.20,88.0740000000000000,No
CA-2017-165414,2017-12-21,2017,12,21,4,51,4,2017-12-24,First Class,LS-17245,Lynn Smith,Consumer,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,28540,United States,North Carolina,Jacksonville,South,Cassandra Brandow,47.9760,3,0.20,4.7976000000000000,No
CA-2019-154732,2019-11-05,2019,11,5,4,45,2,2019-11-07,First Class,AH-10195,Alan Haines,Corporate,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,60623,United States,Illinois,Chicago,Central,Kelly Williams,16.0300,5,0.80,-25.6480000000000000,No
CA-2018-105494,2018-11-10,2018,11,10,4,45,6,2018-11-12,First Class,PC-18745,Pamela Coakley,Corporate,OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,94122,United States,California,San Francisco,West,Anna Andreadi,155.8200,7,0.00,42.0714000000000000,No
CA-2016-130274,2016-05-03,2016,5,3,2,18,2,2016-05-05,First Class,JS-15940,Joni Sundaresam,Home Office,OFF-LA-10002195,Avery 481,Office Supplies,Labels,54915,United States,Wisconsin,Appleton,Central,Kelly Williams,21.5600,7,0.00,10.3488000000000000,No
CA-2018-105494,2018-11-10,2018,11,10,4,45,6,2018-11-12,First Class,PC-18745,Pamela Coakley,Corporate,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,94122,United States,California,San Francisco,West,Anna Andreadi,70.0080,3,0.20,24.5028000000000000,No
CA-2018-148747,2018-09-25,2018,9,25,3,39,2,2018-09-27,First Class,AS-10045,Aaron Smayling,Corporate,FUR-BO-10002613,Atlantic Metals Mobile 4-Shelf Bookcases. Custom Colors,Furniture,Bookcases,94110,United States,California,San Francisco,West,Anna Andreadi,477.6660,2,0.15,84.2940000000000000,No
US-2019-169488,2019-09-07,2019,9,7,3,36,6,2019-09-09,First Class,AA-10375,Allen Armold,Consumer,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,2908,United States,Rhode Island,Providence,East,Chuck Magee,16.9000,5,0.00,7.7740000000000000,No
US-2019-169488,2019-09-07,2019,9,7,3,36,6,2019-09-09,First Class,AA-10375,Allen Armold,Consumer,OFF-PA-10000157,Xerox 191,Office Supplies,Paper,2908,United States,Rhode Island,Providence,East,Chuck Magee,39.9600,2,0.00,18.7812000000000000,No
CA-2017-166338,2017-12-06,2017,12,6,4,49,3,2017-12-07,First Class,MP-18175,Mike Pelletier,Home Office,OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,45373,United States,Ohio,Troy,East,Chuck Magee,14.8320,3,0.70,-10.3824000000000000,No
CA-2019-126774,2019-04-15,2019,4,15,2,16,1,2019-04-17,First Class,SH-20395,Shahid Hopkins,Consumer,OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,22204,United States,Virginia,Arlington,South,Cassandra Brandow,4.8900,1,0.00,2.0049000000000000,No
CA-2019-160045,2019-04-26,2019,4,26,2,17,5,2019-04-27,First Class,LB-16735,Larry Blacks,Consumer,FUR-FU-10000010,DAX Value U-Channel Document Frames. Easel Back,Furniture,Furnishings,76106,United States,Texas,Fort Worth,Central,Kelly Williams,1.9880,1,0.60,-1.4413000000000000,No
CA-2019-147760,2019-11-04,2019,11,4,4,45,1,2019-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,27405,United States,North Carolina,Greensboro,South,Cassandra Brandow,523.7640,3,0.40,-192.0468000000000000,No
CA-2019-147760,2019-11-04,2019,11,4,4,45,1,2019-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,TEC-PH-10002483,Motorola Moto X,Technology,Phones,27405,United States,North Carolina,Greensboro,South,Cassandra Brandow,1359.9600,5,0.20,118.9965000000000000,No
CA-2019-155985,2019-03-23,2019,3,23,1,12,6,2019-03-25,First Class,BE-11335,Bill Eplett,Home Office,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,94122,United States,California,San Francisco,West,Anna Andreadi,211.8400,8,0.00,76.2624000000000000,No
CA-2017-160864,2017-05-03,2017,5,3,2,18,3,2017-05-06,First Class,NF-18595,Nicole Fjeld,Home Office,OFF-BI-10004654,VariCap6 Expandable Binder,Office Supplies,Binders,95123,United States,California,San Jose,West,Anna Andreadi,13.8480,3,0.20,5.1930000000000000,No
CA-2019-163692,2019-09-07,2019,9,7,3,36,6,2019-09-09,First Class,Dp-13240,Dean percer,Home Office,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,85023,United States,Arizona,Phoenix,West,Anna Andreadi,7.8570,3,0.70,-6.0237000000000000,No
CA-2019-132430,2019-10-09,2019,10,9,4,41,3,2019-10-11,First Class,CP-12085,Cathy Prescott,Corporate,FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,44107,United States,Ohio,Lakewood,East,Chuck Magee,45.8880,4,0.20,9.1776000000000000,No
CA-2019-155460,2019-04-13,2019,4,13,2,15,6,2019-04-15,First Class,RW-19630,Rob Williams,Corporate,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,98105,United States,Washington,Seattle,West,Anna Andreadi,5.2800,1,0.00,2.3760000000000000,No
CA-2019-144064,2019-08-29,2019,8,29,3,35,4,2019-09-01,First Class,CP-12085,Cathy Prescott,Corporate,OFF-LA-10004544,Avery 505,Office Supplies,Labels,62301,United States,Illinois,Quincy,Central,Kelly Williams,47.3600,4,0.20,17.7600000000000000,Yes
CA-2018-143609,2018-12-11,2018,12,11,4,50,2,2018-12-13,First Class,DB-13270,Deborah Brumfield,Home Office,FUR-CH-10004218,Global Fabric Manager's Chair. Dark Gray,Furniture,Chairs,97206,United States,Oregon,Portland,West,Anna Andreadi,403.9200,5,0.20,25.2450000000000000,No
US-2018-163461,2018-06-18,2018,6,18,2,25,1,2018-06-21,First Class,BT-11440,Bobby Trafton,Consumer,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,60423,United States,Illinois,Frankfort,Central,Kelly Williams,76.8640,2,0.20,26.9024000000000000,No
CA-2018-129280,2018-05-03,2018,5,3,2,18,4,2018-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,43055,United States,Ohio,Newark,East,Chuck Magee,132.5200,5,0.20,34.7865000000000000,No
CA-2018-129280,2018-05-03,2018,5,3,2,18,4,2018-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,43055,United States,Ohio,Newark,East,Chuck Magee,195.6400,5,0.20,-44.0190000000000000,No
CA-2018-129280,2018-05-03,2018,5,3,2,18,4,2018-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,FUR-FU-10001876,"Computer Room Manger. 14""",Furniture,Furnishings,43055,United States,Ohio,Newark,East,Chuck Magee,51.9680,2,0.20,10.3936000000000000,No
CA-2018-129280,2018-05-03,2018,5,3,2,18,4,2018-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,43055,United States,Ohio,Newark,East,Chuck Magee,431.9760,3,0.20,-75.5958000000000000,No
CA-2018-129280,2018-05-03,2018,5,3,2,18,4,2018-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines,43055,United States,Ohio,Newark,East,Chuck Magee,224.9370,3,0.70,-164.9538000000000000,No
CA-2018-129280,2018-05-03,2018,5,3,2,18,4,2018-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,OFF-LA-10000081,Avery 496,Office Supplies,Labels,43055,United States,Ohio,Newark,East,Chuck Magee,6.0000,2,0.20,2.1000000000000000,No
CA-2016-150203,2016-12-05,2016,12,5,4,49,1,2016-12-07,First Class,JB-15925,Joni Blumstein,Consumer,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,90032,United States,California,Los Angeles,West,Anna Andreadi,250.2600,6,0.00,72.5754000000000000,No
CA-2019-104388,2019-07-05,2019,7,5,3,27,5,2019-07-07,First Class,DK-12835,Damala Kotsonis,Corporate,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,68025,United States,Nebraska,Fremont,Central,Kelly Williams,79.9600,4,0.00,22.3888000000000000,No
CA-2019-155460,2019-04-13,2019,4,13,2,15,6,2019-04-15,First Class,RW-19630,Rob Williams,Corporate,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,98105,United States,Washington,Seattle,West,Anna Andreadi,895.9200,5,0.20,302.3730000000000000,No
US-2018-114622,2018-04-10,2018,4,10,2,15,2,2018-04-12,First Class,JR-16210,Justin Ritter,Corporate,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,45503,United States,Ohio,Springfield,East,Chuck Magee,8.9040,2,0.70,-6.5296000000000000,No
CA-2017-155334,2017-07-30,2017,7,30,3,30,7,2017-07-31,First Class,HA-14920,Helen Andreada,Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,94109,United States,California,San Francisco,West,Anna Andreadi,209.9300,7,0.00,92.3692000000000000,No
CA-2019-152975,2019-09-14,2019,9,14,3,37,6,2019-09-16,First Class,RB-19705,Roger Barcio,Home Office,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,10035,United States,New York,New York City,East,Chuck Magee,1079.8500,3,0.00,323.9550000000000000,No
CA-2019-152975,2019-09-14,2019,9,14,3,37,6,2019-09-16,First Class,RB-19705,Roger Barcio,Home Office,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,10035,United States,New York,New York City,East,Chuck Magee,70.9800,1,0.00,3.5490000000000000,No
CA-2019-152975,2019-09-14,2019,9,14,3,37,6,2019-09-16,First Class,RB-19705,Roger Barcio,Home Office,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,10035,United States,New York,New York City,East,Chuck Magee,29.9500,5,0.00,8.6855000000000000,No
CA-2019-152975,2019-09-14,2019,9,14,3,37,6,2019-09-16,First Class,RB-19705,Roger Barcio,Home Office,FUR-CH-10003298,Office Star - Contemporary Task Swivel chair with Loop Arms. Charcoal,Furniture,Chairs,10035,United States,New York,New York City,East,Chuck Magee,589.4100,5,0.10,-6.5490000000000000,No
CA-2019-144064,2019-08-29,2019,8,29,3,35,4,2019-09-01,First Class,CP-12085,Cathy Prescott,Corporate,OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,62301,United States,Illinois,Quincy,Central,Kelly Williams,27.4400,2,0.20,2.4010000000000000,Yes
CA-2018-162313,2018-11-27,2018,11,27,4,48,2,2018-11-30,First Class,VB-21745,Victoria Brennan,Corporate,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,48146,United States,Michigan,Lincoln Park,Central,Kelly Williams,167.2920,6,0.10,29.7408000000000000,No
CA-2019-132584,2019-08-26,2019,8,26,3,35,1,2019-08-27,First Class,HJ-14875,Heather Jas,Home Office,OFF-ST-10000344,Neat Ideas Personal Hanging Folder Files. Black,Office Supplies,Storage,48234,United States,Michigan,Detroit,Central,Kelly Williams,53.7200,4,0.00,13.9672000000000000,No
CA-2018-160598,2018-08-26,2018,8,26,3,34,7,2018-08-28,First Class,SV-20815,Stuart Van,Corporate,OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,33142,United States,Florida,Miami,South,Cassandra Brandow,31.0080,1,0.20,11.2404000000000000,No
CA-2019-144064,2019-08-29,2019,8,29,3,35,4,2019-09-01,First Class,CP-12085,Cathy Prescott,Corporate,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,62301,United States,Illinois,Quincy,Central,Kelly Williams,3.2400,9,0.80,-5.1840000000000000,Yes
CA-2019-150959,2019-11-11,2019,11,11,4,46,1,2019-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,75043,United States,Texas,Garland,Central,Kelly Williams,10.4400,5,0.20,3.3930000000000000,No
CA-2018-125661,2018-11-24,2018,11,24,4,47,6,2018-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,44105,United States,Ohio,Cleveland,East,Chuck Magee,40.7520,3,0.20,15.2820000000000000,No
CA-2018-125661,2018-11-24,2018,11,24,4,47,6,2018-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,44105,United States,Ohio,Cleveland,East,Chuck Magee,139.9600,5,0.20,-22.7435000000000000,No
CA-2019-150959,2019-11-11,2019,11,11,4,46,1,2019-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,75043,United States,Texas,Garland,Central,Kelly Williams,18.3360,4,0.80,-32.0880000000000000,No
US-2019-164147,2019-02-02,2019,2,2,1,5,6,2019-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,OFF-FA-10002780,Staples,Office Supplies,Fasteners,43229,United States,Ohio,Columbus,East,Chuck Magee,21.4560,9,0.20,6.9732000000000000,No
CA-2018-127208,2018-06-12,2018,6,12,2,24,2,2018-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,35601,United States,Alabama,Decatur,South,Cassandra Brandow,208.1600,1,0.00,56.2032000000000000,No
CA-2019-107293,2019-09-05,2019,9,5,3,36,4,2019-09-06,First Class,CS-12400,Christopher Schild,Home Office,OFF-AR-10003732,Newell 333,Office Supplies,Art,98115,United States,Washington,Seattle,West,Anna Andreadi,2.7800,1,0.00,0.7228000000000000,No
CA-2016-115161,2016-01-31,2016,1,31,1,4,7,2016-02-02,First Class,LC-17050,Liz Carlisle,Consumer,FUR-BO-10003966,Sauder Facets Collection Library. Sky Alder Finish,Furniture,Bookcases,92691,United States,California,Mission Viejo,West,Anna Andreadi,290.6660,2,0.15,3.4196000000000000,No
CA-2018-127208,2018-06-12,2018,6,12,2,24,2,2018-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,35601,United States,Alabama,Decatur,South,Cassandra Brandow,16.7400,3,0.00,8.0352000000000000,No
US-2018-134656,2018-09-28,2018,9,28,3,39,5,2018-10-01,First Class,MM-18280,Muhammed MacIntyre,Corporate,OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,62301,United States,Illinois,Quincy,Central,Kelly Williams,99.1360,4,0.20,30.9800000000000000,No
CA-2018-155992,2018-10-01,2018,10,1,4,40,1,2018-10-02,First Class,CC-12220,Chris Cortes,Consumer,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,46350,United States,Indiana,La Porte,Central,Kelly Williams,69.9000,2,0.00,18.8730000000000000,No
CA-2018-117590,2018-12-08,2018,12,8,4,49,6,2018-12-10,First Class,GH-14485,Gene Hale,Corporate,FUR-FU-10003664,Electrix Architect's Clamp-On Swing Arm Lamp. Black,Furniture,Furnishings,75080,United States,Texas,Richardson,Central,Kelly Williams,190.9200,5,0.60,-147.9630000000000000,No
CA-2016-130155,2016-05-19,2016,5,19,2,20,4,2016-05-22,First Class,TD-20995,Tamara Dahlen,Consumer,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,23464,United States,Virginia,Virginia Beach,South,Cassandra Brandow,34.2000,5,0.00,9.2340000000000000,No
CA-2019-125472,2019-05-30,2019,5,30,2,22,4,2019-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,FUR-BO-10000330,Sauder Camden County Barrister Bookcase. Planked Cherry Finish,Furniture,Bookcases,70506,United States,Louisiana,Lafayette,South,Cassandra Brandow,241.9600,2,0.00,33.8744000000000000,No
CA-2017-138625,2017-11-02,2017,11,2,4,44,4,2017-11-05,First Class,EG-13900,Emily Grady,Consumer,OFF-AP-10003099,Eureka Hand Vacuum. Bagless,Office Supplies,Appliances,23320,United States,Virginia,Chesapeake,South,Cassandra Brandow,197.7200,4,0.00,55.3616000000000000,No
CA-2019-125472,2019-05-30,2019,5,30,2,22,4,2019-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,OFF-BI-10000591,Avery Binder Labels,Office Supplies,Binders,70506,United States,Louisiana,Lafayette,South,Cassandra Brandow,3.8900,1,0.00,1.8672000000000000,No
CA-2019-145219,2019-12-24,2019,12,24,4,52,2,2019-12-25,First Class,RM-19675,Robert Marley,Home Office,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,90049,United States,California,Los Angeles,West,Anna Andreadi,2879.9520,6,0.20,1007.9832000000000000,No
CA-2019-125472,2019-05-30,2019,5,30,2,22,4,2019-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,70506,United States,Louisiana,Lafayette,South,Cassandra Brandow,8.0100,3,0.00,3.0438000000000000,No
CA-2019-145219,2019-12-24,2019,12,24,4,52,2,2019-12-25,First Class,RM-19675,Robert Marley,Home Office,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,90049,United States,California,Los Angeles,West,Anna Andreadi,90.4800,3,0.20,33.9300000000000000,No
CA-2019-129378,2019-10-01,2019,10,1,4,40,2,2019-10-02,First Class,NS-18505,Neola Schneider,Consumer,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,95123,United States,California,San Jose,West,Anna Andreadi,1.4400,1,0.20,0.5040000000000000,No
CA-2017-138954,2017-11-15,2017,11,15,4,46,3,2017-11-17,First Class,MH-17785,Maya Herman,Corporate,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,10035,United States,New York,New York City,East,Chuck Magee,70.9500,3,0.00,20.5755000000000000,No
CA-2016-128524,2016-11-11,2016,11,11,4,45,5,2016-11-13,First Class,MZ-17515,Mary Zewe,Corporate,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,98115,United States,Washington,Seattle,West,Anna Andreadi,22.9800,1,0.00,6.8940000000000000,No
CA-2016-128524,2016-11-11,2016,11,11,4,45,5,2016-11-13,First Class,MZ-17515,Mary Zewe,Corporate,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,98115,United States,Washington,Seattle,West,Anna Andreadi,102.1300,7,0.00,15.3195000000000000,No
CA-2016-128524,2016-11-11,2016,11,11,4,45,5,2016-11-13,First Class,MZ-17515,Mary Zewe,Corporate,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,98115,United States,Washington,Seattle,West,Anna Andreadi,2033.5840,2,0.20,762.5940000000000000,No
CA-2019-140508,2019-09-18,2019,9,18,3,38,3,2019-09-21,First Class,PA-19060,Pete Armstrong,Home Office,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,75220,United States,Texas,Dallas,Central,Kelly Williams,114.8480,4,0.20,35.8900000000000000,No
US-2019-155425,2019-11-10,2019,11,10,4,45,7,2019-11-11,First Class,AB-10600,Ann Blume,Corporate,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,85705,United States,Arizona,Tucson,West,Anna Andreadi,38.3880,14,0.70,-25.5920000000000000,No
